date_time,speed,lane,auto,lane_white_avg,lane_green_avg,auto_white_avg,auto_green_avg
2020-10-0610:48:11,7,0,0,3.7121,0,0,0
2020-10-0610:48:11,7,0,0,2.0091,0,0,0
2020-10-0610:48:11,4,0,0,1.9379,0,0,0
2020-10-0610:48:12,4,0,0,2.0645,0,0,0
2020-10-0610:48:12,,0,0,2.992,0,0,0
2020-10-0610:48:12,,0,0,2.9372,0,0,0
2020-10-0610:48:13,,0,0,3.1092,0,0,0
2020-10-0610:48:13,4,0,0,2.3993,0,0,0
2020-10-0610:48:13,5,0,0,2.4709,0,0,0
2020-10-0610:48:14,,0,0,2.3195,0,0,0
2020-10-0610:48:14,,0,0,3.9021,0,0,0
2020-10-0610:48:14,,0,0,3.9061,0,0,0
2020-10-0610:48:15,,0,0,3.9061,0,0,0
2020-10-0610:48:15,,0,0,3.9272,0,0,0
2020-10-0610:48:15,,0,0,3.9272,0,0,0
2020-10-0610:48:16,,0,0,3.9261,0,0,0
2020-10-0610:48:16,4,0,0,3.7693,0,0,0
2020-10-0610:48:16,4,0,0,3.6951,0,0,0
2020-10-0610:48:17,4,0,1,3.8154,0,0,4.6703
2020-10-0610:48:17,,0,1,4.0361,0,0,4.9794
2020-10-0610:48:17,8,0,1,3.951,0,0,4.9743
2020-10-0610:48:18,,0,1,4.0026,0,0,4.9038
2020-10-0610:48:18,4,0,1,3.6623,0,0,4.922
2020-10-0610:48:18,,0,1,3.246,0,0,4.8354
2020-10-0610:48:19,,0,1,2.8207,0,0,4.86
2020-10-0610:48:19,4,0,1,3.6072,0,0,4.8334
2020-10-0610:48:19,,0,1,3.5937,0,0,5.0058
2020-10-0610:48:20,60,0,1,3.6167,0,0,5.0947
2020-10-0610:48:20,8,0,1,4,0,0,4.8004
2020-10-0610:48:20,60,0,1,3.9961,0,0,4.8559
2020-10-0610:48:21,60,0,1,3.9539,0,0,4.8374
2020-10-0610:48:21,60,0,1,4.2261,0,0,5.0815
2020-10-0610:48:21,8,0,1,3.1136,0,0,5.1351
2020-10-0610:48:22,60,0,1,4.3163,0,0,5.1351
2020-10-0610:48:22,60,0,1,1.8714,0,0,5.0474
2020-10-0610:48:22,60,0,1,2.0634,0,0,4.9953
2020-10-0610:48:23,60,0,1,2.024,0,0,4.9249
2020-10-0610:48:23,67,0,1,3.5481,0,0,5.1839
2020-10-0610:48:23,,0,1,3.7326,0,0,5.1832
2020-10-0610:48:24,67,0,1,3.532,0,0,5.0896
2020-10-0610:48:24,4,0,1,2.8718,0,0,5.2672
2020-10-0610:48:24,4,0,1,2.167,0,0,5.4081
2020-10-0610:48:25,62,0,1,0.5113,0,0,5.7435
2020-10-0610:48:25,63,0,1,0.0283,0,0,6.1149
2020-10-0610:48:25,63,0,1,0.3756,0,0,6.7257
2020-10-0610:48:26,,0,0,0.333,0,0,0
2020-10-0610:48:26,,0,0,0,0,0,0
2020-10-0610:48:26,65,0,0,0,0,0,0
2020-10-0610:48:27,,0,0,0,0,0,0
2020-10-0610:48:27,,0,0,0,0,0,0
2020-10-0610:48:27,65,0,0,0,0,0,0
2020-10-0610:48:28,66,0,0,0,0,0,0
2020-10-0610:48:28,,0,0,0.2008,0,0,0
2020-10-0610:48:28,,0,0,0.0936,0,0,0
2020-10-0610:48:29,4,0,0,0.0344,0,0,0
2020-10-0610:48:29,,0,0,0.1742,0,0,0
2020-10-0610:48:29,,0,0,0,0,0,0
2020-10-0610:48:30,,0,0,0,0,0.034,0
2020-10-0610:48:30,,0,0,0,0,0,0
2020-10-0610:48:30,,0,0,0,0,0,0
2020-10-0610:48:31,,0,0,0,0,0,0
2020-10-0610:48:31,,0,0,0,0,0,0
2020-10-0610:48:31,,0,0,0,0,0,0
2020-10-0610:48:32,,0,0,0,0,0,0
2020-10-0610:48:32,74,0,0,0,0,0,0
2020-10-0610:48:32,74,0,1,0,0,0,15.6971
2020-10-0610:48:33,,0,1,0,0,0,14.2885
2020-10-0610:48:33,,0,1,0,0,0,13.908
2020-10-0610:48:33,,0,1,0.0425,0,0,14.6056
2020-10-0610:48:34,,0,1,0,0,0,14.3113
2020-10-0610:48:34,,0,1,0.0768,0,0,14.39
2020-10-0610:48:34,,0,1,0,0,0,15.5067
2020-10-0610:48:35,,0,1,0,0,0,14.3131
2020-10-0610:48:35,,0,1,0,0,0,16.3412
2020-10-0610:48:35,,0,1,0.0725,0,0,15.1504
2020-10-0610:48:36,,0,1,0.1925,0,0,14.3336
2020-10-0610:48:36,,0,1,0.3507,0,0,15.7657
2020-10-0610:48:36,81,0,1,0.3568,0,0,14.1638
2020-10-0610:48:37,,0,1,0.3898,0,0,14.6246
2020-10-0610:48:37,,0,1,1.061,0,0,14.3462
2020-10-0610:48:37,,0,1,0.3923,0,0,15.9693
2020-10-0610:48:38,,0,1,0.2999,0,0,15.2337
2020-10-0610:48:38,,0,1,0.3516,0,0,15.1774
2020-10-0610:48:38,,0,1,0.2398,0,0,14.9316
2020-10-0610:48:39,,0,1,0.219,0,0,15.144
2020-10-0610:48:39,,0,1,0.7921,0,0,15.0371
2020-10-0610:48:39,,0,1,0.7485,0,0,15.0458
2020-10-0610:48:40,,0,1,0.7128,0,0,12.9784
2020-10-0610:48:40,,0,1,0.2814,0,0,8.3765
2020-10-0610:48:40,,0,1,0.2814,0,0,7.8937
2020-10-0610:48:41,,0,1,0.2836,0,0,7.9605
2020-10-0610:48:41,,0,1,0,0,0,11.0802
2020-10-0610:48:41,,0,1,0,0,0,11.2541
2020-10-0610:48:42,,0,1,0,0,0,11.381
2020-10-0610:48:42,,0,1,0,0,0,6.1694
2020-10-0610:48:42,,0,1,0,0,0,6.1989
2020-10-0610:48:43,,0,1,0,0,0,6.0375
2020-10-0610:48:43,,0,1,0,0,0.034,6.2249
2020-10-0610:48:43,,0,1,0,0,0.034,6.1351
2020-10-0610:48:44,,0,1,0,0,0,6.9478
2020-10-0610:48:44,,0,1,1.6192,0,0.126,7.5937
2020-10-0610:48:44,,0,1,1.5349,0,0,7.8485
2020-10-0610:48:45,,0,1,0.6597,0,0,15.3493
2020-10-0610:48:45,,0,1,0.7033,0,0,12.3758
2020-10-0610:48:45,,0,1,0.6294,0,0,12.1866
2020-10-0610:48:46,,0,1,0.1984,0,0,12.4379
2020-10-0610:48:46,,0,1,2.0515,0,0.0957,12.1393
2020-10-0610:48:46,,0,1,0.8314,0,0,11.7298
2020-10-0610:48:47,,0,1,0.826,0,0,13.2966
2020-10-0610:48:47,,0,1,0.8016,0,0,13.7264
2020-10-0610:48:47,,0,1,0.8016,0,0,13.3412
2020-10-0610:48:48,,0,1,0.0475,0,0,12.6754
2020-10-0610:48:48,71,0,1,0.3934,0,0,11.1261
2020-10-0610:48:48,4,0,1,0.3312,0,0,9.874
2020-10-0610:48:49,4,0,1,0.9352,0,0,8.8434
2020-10-0610:48:49,,0,1,3.3106,0,0,7.2159
2020-10-0610:48:49,,0,1,0.7696,0,0,6.3437
2020-10-0610:48:50,67,0,1,0,0,0,5.8571
2020-10-0610:48:50,,0,1,3.5653,0,0,5.3665
2020-10-0610:48:50,,0,1,2.5629,0,0,5.4292
2020-10-0610:48:51,,0,1,3.2436,0,0,5.0559
2020-10-0610:48:51,,0,1,0,0,0,5.2414
2020-10-0610:48:51,,0,1,0,0,0,5.3141
2020-10-0610:48:52,,0,1,0,0,0,5.1546
2020-10-0610:48:52,,0,1,0,0,0,5.0667
2020-10-0610:48:52,,0,1,0,0,0,5.0596
2020-10-0610:48:53,,0,1,0,0,0,5.119
2020-10-0610:48:53,,0,1,1.1162,0,0,5.0245
2020-10-0610:48:53,,0,1,1.1097,0,0,4.9038
2020-10-0610:48:54,,0,1,1.076,0,0,4.8661
2020-10-0610:48:54,,0,1,2.3415,0,0,4.9184
2020-10-0610:48:54,,0,1,2.3409,0,0,4.9582
2020-10-0610:48:55,,0,1,2.3903,0,0,5.0344
2020-10-0610:48:55,,0,1,3.2127,0,0,5.0853
2020-10-0610:48:55,,0,1,3.0883,0,0,5.1147
2020-10-0610:48:56,,0,1,3.0989,0,0,5.0879
2020-10-0610:48:56,8,0,1,1.907,0,0,4.9156
2020-10-0610:48:56,,0,1,1.9037,0,0,4.9545
2020-10-0610:48:57,,0,1,1.8594,0,0,4.9548
2020-10-0610:48:57,,0,1,2.1495,0,0,5.0242
2020-10-0610:48:57,,0,1,2.3904,0,0,5.2741
2020-10-0610:48:58,,0,1,1.9765,0,0,4.8928
2020-10-0610:48:58,,0,1,2.5235,0,0,4.1566
2020-10-0610:48:58,,0,1,2.6872,0,0,4.2409
2020-10-0610:48:59,,0,1,2.9592,0,0,4.4721
2020-10-0610:48:59,54,0,1,1.9028,0,0,4.5241
2020-10-0610:48:59,,0,1,1.8312,0,0,4.5575
2020-10-0610:49:00,,0,1,1.8795,0,0,4.6276
2020-10-0610:49:00,,0,1,1.9618,0,0,4.4188
2020-10-0610:49:00,,0,1,1.8715,0,0,4.4628
2020-10-0610:49:01,,0,1,1.8141,0,0,4.7214
2020-10-0610:49:01,,0,1,1.7901,0,0,4.6346
2020-10-0610:49:01,,0,1,1.6606,0,0,4.738
2020-10-0610:49:02,,0,1,1.7763,0,0,4.6706
2020-10-0610:49:02,,0,1,1.5847,0,0.0321,4.1474
2020-10-0610:49:02,,0,1,1.6456,0,0.0321,4.1991
2020-10-0610:49:03,,0,1,1.6896,0,0,4.1664
2020-10-0610:49:03,,0,1,2.2371,0,0,4.8386
2020-10-0610:49:03,,0,1,2.478,0,0,4.8785
2020-10-0610:49:04,225,0,1,2.2895,0,0,4.8892
2020-10-0610:49:04,4,0,1,2.6237,0,0,4.7574
2020-10-0610:49:04,,0,1,2.3859,0,0,4.8062
2020-10-0610:49:05,4,0,1,2.5763,0,0,4.5779
2020-10-0610:49:05,67,0,1,0.6969,0,0,4.4342
2020-10-0610:49:05,,0,1,0.4492,0,0,4.4061
2020-10-0610:49:06,4,0,1,0.5966,0,0,4.4087
2020-10-0610:49:06,4,0,1,2.0894,0,0,4.484
2020-10-0610:49:06,4,0,1,2.1366,0,0,4.4391
2020-10-0610:49:07,67,0,1,2.0555,0,0,4.4487
2020-10-0610:49:07,4,0,1,3.8251,0,0,4.3451
2020-10-0610:49:07,4,0,1,3.8742,0,0,4.3237
2020-10-0610:49:08,4,0,1,3.759,0,0,4.2811
2020-10-0610:49:08,67,0,1,1.9974,0,0,4.4692
2020-10-0610:49:08,67,0,1,1.8066,0,0,4.4969
2020-10-0610:49:09,68,0,1,2.056,0,0,4.513
2020-10-0610:49:09,68,0,1,2.5688,0,0,4.3475
2020-10-0610:49:09,68,0,1,2.4836,0,0,4.2108
2020-10-0610:49:10,,0,1,2.2553,0,0,4.1301
2020-10-0610:49:10,69,0,1,3.6084,0,0,4.281
2020-10-0610:49:10,69,0,1,3.5476,0,0,4.2999
2020-10-0610:49:11,69,0,1,3.5446,0,0,4.342
2020-10-0610:49:11,69,0,1,2.0798,0,0,4.4767
2020-10-0610:49:11,48,0,1,2.1381,0,0,4.4832
2020-10-0610:49:12,48,0,1,2.2142,0,0,4.3928
2020-10-0610:49:12,48,0,1,2.1383,0,0,4.0108
2020-10-0610:49:12,70,0,1,2.2084,0,0,4.4023
2020-10-0610:49:13,70,0,1,2.4209,0,0,4.4692
2020-10-0610:49:13,48,0,1,2.6543,0,0,4.4271
2020-10-0610:49:13,,0,1,2.5769,0,0,4.4353
2020-10-0610:49:14,,0,1,3.152,0,0,4.5872
2020-10-0610:49:14,,0,1,3.1584,0,0,4.5544
2020-10-0610:49:14,,0,1,3.7599,0,0,4.6202
2020-10-0610:49:15,71,0,1,3.4409,0,0,4.4966
2020-10-0610:49:15,,0,1,2.6349,0,0,4.4372
2020-10-0610:49:15,,0,1,2.8856,0,0,4.3602
2020-10-0610:49:16,,0,1,2.5119,0,0,4.3147
2020-10-0610:49:16,,0,1,2.9788,0,0,4.585
2020-10-0610:49:16,,0,1,2.9783,0,0,4.6622
2020-10-0610:49:17,,0,1,2.6647,0,0,4.6038
2020-10-0610:49:17,,0,1,2.2478,0,0,3.9177
2020-10-0610:49:17,,0,1,2.0385,0,0,4.1838
2020-10-0610:49:18,,0,1,1.9451,0,0,3.9354
2020-10-0610:49:18,69,0,1,2.2133,0,0,3.8944
2020-10-0610:49:18,69,0,1,2.0866,0,0,4.0076
2020-10-0610:49:19,69,0,1,2.164,0,0,3.7772
2020-10-0610:49:19,69,0,1,2.1788,0,0,4.1679
2020-10-0610:49:19,69,0,1,2.3992,0,0,4.1841
2020-10-0610:49:20,69,0,1,2.4759,0,0,4.1875
2020-10-0610:49:20,69,0,1,2.4096,0,0,4.0994
2020-10-0610:49:20,69,0,1,2.1769,0,0,4.0472
2020-10-0610:49:21,69,0,1,2.1449,0,0,4.0754
2020-10-0610:49:21,69,0,1,1.7881,0,0,3.9874
2020-10-0610:49:21,,0,1,2.0474,0,0,3.8942
2020-10-0610:49:22,69,0,1,1.9559,0,0,3.9495
2020-10-0610:49:22,69,0,1,1.8698,0,0,3.9762
2020-10-0610:49:22,69,0,1,2.0685,0,0,3.8384
2020-10-0610:49:23,69,0,1,1.7147,0,0,3.8726
2020-10-0610:49:23,69,0,1,3.1045,0,0,3.9538
2020-10-0610:49:23,69,0,1,3.1855,0,0,3.8351
2020-10-0610:49:24,69,0,1,2.9644,0,0,3.8242
2020-10-0610:49:24,68,0,1,2.0214,0,0,3.934
2020-10-0610:49:24,68,0,1,1.9711,0,0,3.822
2020-10-0610:49:25,68,0,1,2.0316,0,0,3.7819
2020-10-0610:49:25,68,0,1,2.0473,0,0,4.029
2020-10-0610:49:25,68,0,1,2.1998,0,0,4.029
2020-10-0610:49:26,68,0,1,2.0825,0,0,4.029
2020-10-0610:49:26,68,0,1,3.0163,0,0,3.8978
2020-10-0610:49:26,68,0,1,3.1032,0,0,3.9256
2020-10-0610:49:27,68,0,1,3.2911,0,0,3.8831
2020-10-0610:49:27,68,0,1,2.7796,0,0,3.9788
2020-10-0610:49:27,4,0,1,2.7569,0,0,4.043
2020-10-0610:49:28,4,0,1,2.8414,0,0,3.992
2020-10-0610:49:28,67,0,1,1.7489,0,0,4.3504
2020-10-0610:49:28,67,0,1,1.73,0,0,4.4072
2020-10-0610:49:29,66,0,1,1.711,0,0,4.416
2020-10-0610:49:29,66,0,1,2.7777,0,0,4.1257
2020-10-0610:49:29,,0,1,2.7785,0,0,4.1794
2020-10-0610:49:30,65,0,1,2.7882,0,0,4.1571
2020-10-0610:49:30,65,0,1,2.5508,0,0,4.3083
2020-10-0610:49:30,,0,1,2.5134,0,0,4.3211
2020-10-0610:49:31,,0,1,2.6516,0,0,4.131
2020-10-0610:49:31,64,0,1,2.0334,0,0,4.3274
2020-10-0610:49:31,,0,1,2.5656,0,0,4.3403
2020-10-0610:49:32,,0,1,2.1019,0,0,4.3726
2020-10-0610:49:32,64,0,1,3.2811,0,0,4.4532
2020-10-0610:49:32,64,0,1,3.4216,0,0,4.5082
2020-10-0610:49:33,,0,1,3.394,0,0,4.581
2020-10-0610:49:33,64,0,1,3.2794,0,0,4.5012
2020-10-0610:49:33,64,0,1,3.1792,0,0,4.5357
2020-10-0610:49:34,,0,1,3.3406,0,0,4.5888
2020-10-0610:49:34,,0,1,2.6489,0,0,4.5717
2020-10-0610:49:34,64,0,1,2.6593,0,0,4.5742
2020-10-0610:49:35,64,0,1,2.3724,0,0,4.5758
2020-10-0610:49:35,64,0,1,2.1485,0,0,4.5622
2020-10-0610:49:35,64,0,1,2.1699,0,0,4.7531
2020-10-0610:49:36,64,0,1,2.2301,0,0,4.604
2020-10-0610:49:36,64,0,1,2.7355,0,0,4.7225
2020-10-0610:49:36,64,0,1,2.7694,0,0,4.6924
2020-10-0610:49:37,64,0,1,2.7707,0,0,4.7912
2020-10-0610:49:37,64,0,1,2.2588,0,0,4.682
2020-10-0610:49:37,64,0,1,2.2499,0,0,4.6554
2020-10-0610:49:38,65,0,1,2.2241,0,0,4.6762
2020-10-0610:49:38,65,0,1,3.5861,0,0,4.6344
2020-10-0610:49:38,,0,1,3.8137,0,0,4.6123
2020-10-0610:49:39,,0,1,3.7519,0,0,4.7527
2020-10-0610:49:39,,0,1,2.2289,0,0,4.6378
2020-10-0610:49:39,66,0,1,2.2482,0,0,4.808
2020-10-0610:49:40,62,0,1,2.3107,0,0,4.6451
2020-10-0610:49:40,4,0,1,3.7936,0,0,4.2369
2020-10-0610:49:40,68,0,1,3.8608,0,0,4.0286
2020-10-0610:49:41,68,0,1,3.9778,0,0,4.4044
2020-10-0610:49:41,68,0,1,2.1696,0,0.0315,4.839
2020-10-0610:49:41,68,0,1,1.3556,0,0,4.4379
2020-10-0610:49:42,69,0,1,2.1557,0,0,4.8045
2020-10-0610:49:42,69,0,1,2.6383,0,0,4.6459
2020-10-0610:49:42,,0,1,2.2906,0,0,4.7345
2020-10-0610:49:43,69,0,1,2.2722,0,0,4.8052
2020-10-0610:49:43,69,0,1,2.5638,0,0,5.0038
2020-10-0610:49:43,69,0,1,2.5525,0,0,4.9893
2020-10-0610:49:44,4,0,1,2.5532,0,0,4.9448
2020-10-0610:49:44,69,0,1,3.3861,0,0,5.2386
2020-10-0610:49:44,4,0,1,3.5917,0,0,5.1731
2020-10-0610:49:45,68,0,1,3.6245,0,0,5.2041
2020-10-0610:49:45,68,0,1,2.7321,0,0,4.7027
2020-10-0610:49:45,4,0,1,2.6398,0,0,4.5267
2020-10-0610:49:46,67,0,1,2.6557,0,0,4.4992
2020-10-0610:49:46,66,0,1,2.5855,0,0,4.7722
2020-10-0610:49:46,65,0,1,2.4733,0,0,4.5667
2020-10-0610:49:47,65,0,1,2.4545,0,0,4.5951
2020-10-0610:49:47,64,0,1,2.5479,0,0,5.3723
2020-10-0610:49:47,,0,1,2.4988,0,0,5.3091
2020-10-0610:49:46,64,0,1,2.5613,0,0,5.307
2020-10-0610:49:46,63,0,1,2.5956,0,0,4.859
2020-10-0610:49:48,63,0,1,2.4699,0,0,4.7965
2020-10-0610:49:49,,0,1,2.3027,0,0,4.677
2020-10-0610:49:49,,0,1,2.9067,0,0,5.0619
2020-10-0610:49:49,,0,1,2.5759,0,0,4.9891
2020-10-0610:49:50,5,0,1,3.0662,0,0,5.0861
2020-10-0610:49:50,,0,1,1.951,0,0,4.8581
2020-10-0610:49:50,4,0,1,1.8509,0,0,5.0524
2020-10-0610:49:51,,0,1,2.2021,0,0,5.1643
2020-10-0610:49:51,,0,1,3.0518,0,0,5.23
2020-10-0610:49:51,4,0,1,3.1585,0,0,5.1889
2020-10-0610:49:52,,0,1,3.3461,0,0,5.3287
2020-10-0610:49:52,,0,1,3.3774,0,0,5.3075
2020-10-0610:49:52,,0,1,3.1404,0,0,5.3062
2020-10-0610:49:53,4,0,1,2.7797,0,0,5.2879
2020-10-0610:49:53,,0,1,3.9955,0,0,5.3431
2020-10-0610:49:53,,0,1,4.0289,0,0,5.4605
2020-10-0610:49:54,,0,1,3.937,0,0,5.4793
2020-10-0610:49:54,,0,1,2.9711,0,0,5.3534
2020-10-0610:49:54,4,0,1,2.9716,0,0,5.1954
2020-10-0610:49:55,,0,1,2.9348,0,0,5.204
2020-10-0610:49:55,4,0,1,3.0912,0,0,5.113
2020-10-0610:49:55,,0,1,3.1787,0,0,5.1328
2020-10-0610:49:56,54,0,0,2.2263,0,0,0
2020-10-0610:49:56,,0,0,3.9814,0,0,0
2020-10-0610:49:56,,0,0,4.0474,0,0,0
2020-10-0610:49:57,,0,0,4.1522,0,0,0
2020-10-0610:49:57,,0,0,4.3397,0,0,0
2020-10-0610:49:57,,0,0,4.6909,0,0,0
2020-10-0610:49:58,,0,0,4.4943,0,0,0
2020-10-0610:49:58,,0,0,3.4866,0,0,0
2020-10-0610:49:58,,0,0,3.5433,0,0,0
2020-10-0610:49:59,,0,0,3.4267,0,0,0
2020-10-0610:49:59,,0,0,4.0655,0,0,0
2020-10-0610:49:59,,0,0,3.8522,0,0,0
2020-10-0610:50:00,,0,0,3.6403,0,0,0
2020-10-0610:50:00,,0,0,2.7572,0,0,0
2020-10-0610:50:00,4,0,0,2.845,0,0,0
2020-10-0610:50:01,4,0,0,2.7992,0,0,0
2020-10-0610:50:01,4,0,0,2.8234,0,0,0
2020-10-0610:50:01,8,0,0,2.9144,0,0,0
2020-10-0610:50:02,,0,0,3.0324,0,0,0
2020-10-0610:50:02,,0,0,4.0922,0,0,0
2020-10-0610:50:02,,0,1,4.1872,0,0,5.2246
2020-10-0610:50:03,60,0,1,4.1285,0,0,4.9117
2020-10-0610:50:03,60,0,1,3.1466,0,0,5.4005
2020-10-0610:50:03,,0,1,3.1396,0,0,5.3984
2020-10-0610:50:04,61,0,1,3.1128,0,0,5.3347
2020-10-0610:50:04,62,0,1,2.8542,0,0,5.3018
2020-10-0610:50:04,4,0,1,2.9472,0,0,5.2697
2020-10-0610:50:05,63,0,1,2.947,0,0,5.2841
2020-10-0610:50:05,63,0,1,3.0595,0,0,4.9986
2020-10-0610:50:05,64,0,1,3.2814,0,0,4.9148
2020-10-0610:50:06,,0,1,3.0776,0,0,5.0427
2020-10-0610:50:06,3,0,1,4.6407,0,0,5.2442
2020-10-0610:50:06,65,0,1,4.6626,0,0,5.1871
2020-10-0610:50:07,,0,1,4.5445,0,0,5.1365
2020-10-0610:50:07,66,0,1,3.3098,0,0,5.178
2020-10-0610:50:07,66,0,1,3.3003,0,0,5.1753
2020-10-0610:50:08,67,0,1,3.3364,0,0,5.2616
2020-10-0610:50:08,68,0,1,3.2759,0,0,5.2613
2020-10-0610:50:08,68,0,1,3.0702,0,0,5.2182
2020-10-0610:50:09,69,0,1,3.0722,0,0,5.223
2020-10-0610:50:09,69,0,1,4.547,0,0,5.132
2020-10-0610:50:09,4,0,1,4.5728,0,0,5.1824
2020-10-0610:50:10,,0,1,4.5726,0,0,5.1903
2020-10-0610:50:10,71,0,1,2.8128,0,0,5.3
2020-10-0610:50:10,4,0,1,2.8707,0,0,5.4428
2020-10-0610:50:11,72,0,1,2.8505,0,0,5.4524
2020-10-0610:50:11,73,0,1,3.2095,0,0,5.3993
2020-10-0610:50:11,73,0,1,3.2361,0,0,5.4447
2020-10-0610:50:12,,0,1,3.3836,0,0,5.3767
2020-10-0610:50:12,,0,1,3.5967,0,0,5.7424
2020-10-0610:50:12,,0,1,3.8356,0,0,5.7826
2020-10-0610:50:13,,0,1,3.8299,0,0,5.7284
2020-10-0610:50:13,,0,1,3.3635,0,0,5.8545
2020-10-0610:50:13,77,0,1,3.4124,0,0,5.8273
2020-10-0610:50:14,78,0,1,3.3266,0,0,5.7867
2020-10-0610:50:14,,0,1,2.7113,0,0,5.8054
2020-10-0610:50:14,,0,1,2.7118,0,0,5.7746
2020-10-0610:50:15,79,0,1,2.71,0,0,5.7746
2020-10-0610:50:15,80,0,1,3.7406,0,0,5.7542
2020-10-0610:50:15,18,0,1,3.4425,0,0,5.4264
2020-10-0610:50:16,,0,1,2.8418,0,0,5.6208
2020-10-0610:50:16,82,0,1,5.1057,0,0,5.6401
2020-10-0610:50:16,82,0,1,5.143,0,0,5.6474
2020-10-0610:50:17,83,0,1,5.1434,0,0,5.6064
2020-10-0610:50:17,84,0,1,3.9743,0,0,5.5541
2020-10-0610:50:17,84,0,1,3.8523,0,0,5.4909
2020-10-0610:50:18,85,0,1,3.9828,0,0,5.5121
2020-10-0610:50:18,86,0,1,4.6958,0,0,5.4606
2020-10-0610:50:18,86,0,1,4.7247,0,0,5.5025
2020-10-0610:50:19,4,0,1,3.6117,0,0,5.509
2020-10-0610:50:19,88,0,1,3.249,0,0,5.604
2020-10-0610:50:19,88,0,1,3.288,0,0,5.6855
2020-10-0610:50:20,89,0,1,2.9165,0,0,5.6394
2020-10-0610:50:20,89,0,1,3.8463,0,0,5.6509
2020-10-0610:50:20,89,0,1,3.9618,0,0,5.6571
2020-10-0610:50:21,89,0,1,4.7396,0,0,5.6741
2020-10-0610:50:21,90,0,1,3.1999,0,0,5.7245
2020-10-0610:50:21,48,0,1,3.21,0,0,5.7138
2020-10-0610:50:22,90,0,1,2.0989,0,0,5.229
2020-10-0610:50:22,8,0,1,4.0064,0,0,5.7229
2020-10-0610:50:22,90,0,1,4.2693,0,0,5.795
2020-10-0610:50:23,90,0,1,4.2839,0,0,5.7821
2020-10-0610:50:23,90,0,1,3.6129,0,0,5.527
2020-10-0610:50:23,48,0,1,3.733,0,0,5.56
2020-10-0610:50:24,70,0,1,3.7922,0,0,5.6722
2020-10-0610:50:24,90,0,1,3.1198,0,0,5.5996
2020-10-0610:50:24,90,0,1,3.1158,0,0,5.6978
2020-10-0610:50:25,90,0,1,3.0942,0,0,5.6648
2020-10-0610:50:25,48,0,1,3.4028,0,0,5.7452
2020-10-0610:50:25,48,0,1,3.4161,0,0,5.793
2020-10-0610:50:26,90,0,1,3.5491,0,0,5.8076
2020-10-0610:50:26,48,0,1,3.0163,0,0,5.7899
2020-10-0610:50:26,90,0,1,2.3342,0,0,5.8554
2020-10-0610:50:27,90,0,1,2.4299,0,0,5.8945
2020-10-0610:50:27,90,0,1,3.3572,0,0,5.7886
2020-10-0610:50:27,90,0,1,3.2968,0,0,5.8848
2020-10-0610:50:28,48,0,1,3.3197,0,0,5.8598
2020-10-0610:50:28,90,0,1,3.6856,0,0,5.8881
2020-10-0610:50:28,48,0,1,3.6878,0,0,5.8813
2020-10-0610:50:29,48,0,1,3.6856,0,0,5.8819
2020-10-0610:50:29,90,0,1,2.9668,0,0,5.9675
2020-10-0610:50:29,90,0,1,2.8047,0,0,5.9634
2020-10-0610:50:30,90,0,1,2.984,0,0,5.8623
2020-10-0610:50:30,90,0,1,3.3952,0,0,5.986
2020-10-0610:50:30,90,0,1,3.5933,0,0,6.0962
2020-10-0610:50:31,90,0,1,1.7058,0,0,5.2393
2020-10-0610:50:31,8,0,1,0,0,0,5.3375
2020-10-0610:50:31,8,0,1,0,0,0,5.8239
2020-10-0610:50:32,90,0,1,0,0,0,5.6405
2020-10-0610:50:32,90,0,1,0,0,0,5.9883
2020-10-0610:50:32,48,0,1,0,0,0,6.3071
2020-10-0610:50:33,48,0,1,0,0,0,6.2321
2020-10-0610:50:33,90,0,1,0,0,0,5.969
2020-10-0610:50:33,48,0,1,0,0,0,5.897
2020-10-0610:50:34,48,0,1,0,0,0,5.9756
2020-10-0610:50:34,48,0,1,0.0285,0,0,6.5769
2020-10-0610:50:34,90,0,1,0,0,0,8.2952
2020-10-0610:50:35,,0,1,0,0,0,10.607
2020-10-0610:50:35,,0,1,0,0,0,12.364
2020-10-0610:50:35,,0,1,0,0,0,0.6647
2020-10-0610:50:36,,0,1,0,0,0,0.7486
2020-10-0610:50:36,,0,1,0,0,0,0.7839
2020-10-0610:50:36,48,0,1,0,0,0,0.7989
2020-10-0610:50:37,48,0,1,0,0,0,0.8097
2020-10-0610:50:37,90,0,1,0,0,0,0.797
2020-10-0610:50:37,90,0,1,0,0,0,0.8034
2020-10-0610:50:38,90,0,1,0,0,0,0.7103
2020-10-0610:50:38,48,0,1,0,0,0,0.4562
2020-10-0610:50:38,90,0,1,0,0,0,0.5685
2020-10-0610:50:39,90,0,1,0,0,0,0.6043
2020-10-0610:50:39,48,0,1,0,0,0,0.7037
2020-10-0610:50:39,,0,1,0,0,0,0.705
2020-10-0610:50:40,,0,1,0,0,0,0.7116
2020-10-0610:50:40,,0,1,0,0,0,0.9469
2020-10-0610:50:40,90,0,1,0,0,0,0.9616
2020-10-0610:50:41,90,0,1,0,0,0,0.9596
2020-10-0610:50:41,90,0,1,0,0,0,1.0568
2020-10-0610:50:41,90,0,1,0,0,0,1.2884
2020-10-0610:50:42,48,0,1,0,0,0,1.5615
2020-10-0610:50:42,48,0,1,0,0,0,1.7127
2020-10-0610:50:42,90,0,1,0,0,0,2.0858
