date_time,speed,lane,auto
2020-10-1515:42:18,45,0,0
2020-10-1515:42:18,45,0,0
2020-10-1515:42:19,45,0,0
2020-10-1515:42:19,45,0,0
2020-10-1515:42:19,45,0,0
2020-10-1515:42:20,44,0,0
2020-10-1515:42:20,,0,0
2020-10-1515:42:20,,0,0
2020-10-1515:42:21,,0,0
2020-10-1515:42:21,40,0,0
2020-10-1515:42:21,40,0,0
2020-10-1515:42:22,,0,0
2020-10-1515:42:22,,0,0
2020-10-1515:42:22,35,0,0
2020-10-1515:42:23,,0,0
2020-10-1515:42:23,,0,0
2020-10-1515:42:23,32,0,0
2020-10-1515:42:24,,0,0
2020-10-1515:42:24,30,0,0
2020-10-1515:42:24,18,0,0
2020-10-1515:42:24,30,0,0
2020-10-1515:42:25,31,0,0
2020-10-1515:42:25,,0,0
2020-10-1515:42:26,,0,0
2020-10-1515:42:26,,0,0
2020-10-1515:42:26,,0,0
2020-10-1515:42:26,37,0,0
2020-10-1515:42:27,,0,0
2020-10-1515:42:27,40,0,0
2020-10-1515:42:27,,0,0
2020-10-1515:42:28,,0,0
2020-10-1515:42:28,45,0,0
2020-10-1515:42:28,,0,0
2020-10-1515:42:29,48,0,0
2020-10-1515:42:29,,0,0
2020-10-1515:42:29,49,0,0
2020-10-1515:42:30,,0,0
2020-10-1515:42:30,,0,0
2020-10-1515:42:30,,0,0
2020-10-1515:42:31,,0,0
2020-10-1515:42:31,,0,0
2020-10-1515:42:31,50,0,0
2020-10-1515:42:32,50,0,0
2020-10-1515:42:32,8,0,0
2020-10-1515:42:32,51,0,0
2020-10-1515:42:33,51,0,0
2020-10-1515:42:33,51,0,0
2020-10-1515:42:33,51,0,0
2020-10-1515:42:33,51,0,0
2020-10-1515:42:34,50,0,0
2020-10-1515:42:34,49,0,0
2020-10-1515:42:34,48,0,0
2020-10-1515:42:35,46,0,0
2020-10-1515:42:35,45,0,0
2020-10-1515:42:35,42,0,0
2020-10-1515:42:36,,0,0
2020-10-1515:42:36,,0,0
2020-10-1515:42:36,41,0,0
2020-10-1515:42:37,40,0,0
2020-10-1515:42:37,18,0,0
2020-10-1515:42:37,,0,0
2020-10-1515:42:38,,0,0
2020-10-1515:42:38,,0,0
2020-10-1515:42:38,8,0,0
2020-10-1515:42:39,40,0,0
2020-10-1515:42:39,8,0,0
2020-10-1515:42:39,8,0,0
2020-10-1515:42:39,8,0,0
2020-10-1515:42:40,,0,0
2020-10-1515:42:40,,0,0
2020-10-1515:42:40,,0,0
2020-10-1515:42:41,4,0,0
2020-10-1515:42:41,4,0,0
2020-10-1515:42:41,4,0,0
2020-10-1515:42:42,43,0,0
2020-10-1515:42:42,43,0,0
2020-10-1515:42:42,,0,0
2020-10-1515:42:43,44,0,0
2020-10-1515:42:43,,0,0
2020-10-1515:42:43,,0,0
2020-10-1515:42:44,45,0,0
2020-10-1515:42:44,45,0,0
2020-10-1515:42:44,45,0,0
2020-10-1515:42:45,45,0,0
2020-10-1515:42:45,45,0,0
2020-10-1515:42:45,45,0,0
2020-10-1515:42:45,,0,0
2020-10-1515:42:46,46,0,0
2020-10-1515:42:46,47,0,0
2020-10-1515:42:46,,0,0
2020-10-1515:42:47,,0,0
2020-10-1515:42:47,49,0,0
2020-10-1515:42:47,49,0,0
2020-10-1515:42:48,,0,0
2020-10-1515:42:48,52,0,0
2020-10-1515:42:48,,0,0
2020-10-1515:42:49,,0,0
2020-10-1515:42:49,,0,0
2020-10-1515:42:49,4,0,0
2020-10-1515:42:50,4,0,0
2020-10-1515:42:50,,0,0
2020-10-1515:42:50,60,1,1
2020-10-1515:42:51,,1,1
2020-10-1515:42:51,62,1,1
2020-10-1515:42:51,62,1,1
2020-10-1515:42:52,63,1,1
2020-10-1515:42:52,63,1,1
2020-10-1515:42:52,63,1,1
2020-10-1515:42:52,63,1,1
2020-10-1515:42:53,4,1,1
2020-10-1515:42:53,62,1,1
2020-10-1515:42:53,62,1,1
2020-10-1515:42:54,61,1,1
2020-10-1515:42:54,61,1,1
2020-10-1515:42:54,60,1,1
2020-10-1515:42:55,,1,1
2020-10-1515:42:55,,1,1
2020-10-1515:42:55,,1,1
2020-10-1515:42:56,,1,1
2020-10-1515:42:56,,1,1
2020-10-1515:42:56,,1,1
2020-10-1515:42:57,,1,1
2020-10-1515:42:57,,1,1
2020-10-1515:42:57,,1,1
2020-10-1515:42:58,,1,1
2020-10-1515:42:58,,1,1
2020-10-1515:42:58,,1,1
2020-10-1515:42:59,,1,1
2020-10-1515:42:59,,1,1
2020-10-1515:42:59,,1,1
2020-10-1515:42:59,,1,1
2020-10-1515:43:00,,1,1
2020-10-1515:43:00,,1,1
